TDI Format 1.5	Temperature	Resistance
 	8.44E+1	6.49478E+0	1.186523E+3
 	8.41E+1	6.49969E+0	1.187601E+3
 	8.38E+1	6.50451E+0	1.188663E+3
 	8.35E+1	6.50958E+0	1.189726E+3
 	8.32E+1	6.51485E+0	1.190804E+3
 	8.3E+1	6.51882E+0	1.191867E+3
 	8.27E+1	6.52482E+0	1.192929E+3
 	8.24E+1	6.53013E+0	1.193992E+3
 	8.22E+1	6.53454E+0	1.195054E+3
 	8.18E+1	6.54026E+0	1.196117E+3
 	8.16E+1	6.54492E+0	1.197195E+3
 	8.13E+1	6.5505E+0	1.198257E+3
 	8.1E+1	6.55548E+0	1.19932E+3
 	8.08E+1	6.56063E+0	1.200382E+3
 	8.05E+1	6.56704E+0	1.201445E+3
 	8.02E+1	6.5726E+0	1.202507E+3
 	7.99E+1	6.57766E+0	1.203586E+3
 	7.97E+1	6.58262E+0	1.204648E+3
 	7.94E+1	6.58775E+0	1.205711E+3
 	7.91E+1	6.59336E+0	1.206773E+3
 	7.89E+1	6.59853E+0	1.207836E+3
 	7.85E+1	6.60362E+0	1.208898E+3
 	7.83E+1	6.6091E+0	1.209961E+3
 	7.8E+1	6.61439E+0	1.211039E+3
 	7.78E+1	6.61994E+0	1.212101E+3
 	7.75E+1	6.62462E+0	1.213164E+3
 	7.72E+1	6.63054E+0	1.214226E+3
 	7.69E+1	6.63596E+0	1.215289E+3
 	7.66E+1	6.64158E+0	1.216367E+3
 	7.64E+1	6.647E+0	1.21743E+3
 	7.61E+1	6.6521E+0	1.218492E+3
 	7.59E+1	6.65713E+0	1.219555E+3
 	7.56E+1	6.6633E+0	1.220617E+3
 	7.53E+1	6.66865E+0	1.22168E+3
 	7.51E+1	6.674E+0	1.222758E+3
 	7.48E+1	6.67981E+0	1.22382E+3
 	7.46E+1	6.68506E+0	1.224883E+3
 	7.43E+1	6.69001E+0	1.225945E+3
 	7.41E+1	6.69543E+0	1.227008E+3
 	7.37E+1	6.70124E+0	1.228086E+3
 	7.35E+1	6.70668E+0	1.229149E+3
 	7.32E+1	6.71256E+0	1.230211E+3
 	7.3E+1	6.71824E+0	1.231274E+3
 	7.27E+1	6.72376E+0	1.232336E+3
 	7.25E+1	6.7296E+0	1.233414E+3
 	7.23E+1	6.73528E+0	1.234477E+3
 	7.19E+1	6.74064E+0	1.235539E+3
 	7.17E+1	6.74679E+0	1.236602E+3
 	7.14E+1	6.75246E+0	1.237664E+3
 	7.12E+1	6.75801E+0	1.238727E+3
 	7.09E+1	6.76382E+0	1.239789E+3
 	7.07E+1	6.76963E+0	1.240868E+3
 	7.04E+1	6.77566E+0	1.24193E+3
 	7.01E+1	6.78129E+0	1.243008E+3
 	6.99E+1	6.78738E+0	1.244071E+3
 	6.97E+1	6.79322E+0	1.245133E+3
 	6.94E+1	6.79788E+0	1.246196E+3
 	6.92E+1	6.80483E+0	1.247258E+3
 	6.89E+1	6.81066E+0	1.248321E+3
 	6.86E+1	6.81663E+0	1.249383E+3
 	6.84E+1	6.82222E+0	1.250446E+3
 	6.82E+1	6.82853E+0	1.251508E+3
 	6.79E+1	6.83436E+0	1.252571E+3
 	6.77E+1	6.84005E+0	1.253649E+3
 	6.74E+1	6.84634E+0	1.254712E+3
 	6.71E+1	6.85239E+0	1.255774E+3
 	6.69E+1	6.85748E+0	1.256852E+3
 	6.66E+1	6.86486E+0	1.257915E+3
 	6.64E+1	6.87072E+0	1.258977E+3
 	6.62E+1	6.87734E+0	1.26004E+3
 	6.59E+1	6.88324E+0	1.261102E+3
 	6.57E+1	6.88923E+0	1.26218E+3
 	6.54E+1	6.89531E+0	1.263243E+3
 	6.52E+1	6.90196E+0	1.264306E+3
 	6.49E+1	6.90756E+0	1.265368E+3
 	6.47E+1	6.91428E+0	1.266431E+3
 	6.45E+1	6.92078E+0	1.267493E+3
 	6.42E+1	6.92712E+0	1.268556E+3
 	6.39E+1	6.93338E+0	1.269618E+3
 	6.37E+1	6.93974E+0	1.270696E+3
 	6.34E+1	6.94606E+0	1.271759E+3
 	6.32E+1	6.95216E+0	1.272821E+3
 	6.3E+1	6.95878E+0	1.273884E+3
 	6.27E+1	6.96533E+0	1.274946E+3
 	6.25E+1	6.97167E+0	1.276009E+3
 	6.22E+1	6.97802E+0	1.277134E+3
 	6.2E+1	6.98497E+0	1.278196E+3
 	6.18E+1	6.99134E+0	1.279259E+3
 	6.15E+1	6.998E+0	1.280337E+3
 	6.13E+1	7.00466E+0	1.2814E+3
 	6.1E+1	7.01124E+0	1.282462E+3
 	6.08E+1	7.01792E+0	1.283525E+3
 	6.06E+1	7.02417E+0	1.284587E+3
 	6.03E+1	7.0311E+0	1.285665E+3
 	6.01E+1	7.03818E+0	1.286728E+3
 	5.98E+1	7.04477E+0	1.28779E+3
 	5.96E+1	7.05139E+0	1.288853E+3
 	5.94E+1	7.05818E+0	1.289931E+3
 	5.91E+1	7.0653E+0	1.290994E+3
 	5.89E+1	7.07179E+0	1.292056E+3
 	5.86E+1	7.0786E+0	1.293119E+3
 	5.84E+1	7.08549E+0	1.294181E+3
 	5.82E+1	7.09257E+0	1.295244E+3
 	5.8E+1	7.09938E+0	1.296322E+3
 	5.77E+1	7.1065E+0	1.297384E+3
 	5.75E+1	7.11353E+0	1.298447E+3
 	5.72E+1	7.12014E+0	1.299509E+3
 	5.7E+1	7.1273E+0	1.300572E+3
 	5.68E+1	7.13444E+0	1.30165E+3
 	5.65E+1	7.14192E+0	1.302713E+3
 	5.63E+1	7.1483E+0	1.303775E+3
 	5.61E+1	7.15573E+0	1.304838E+3
 	5.58E+1	7.16319E+0	1.305916E+3
 	5.56E+1	7.17071E+0	1.306978E+3
 	5.54E+1	7.17743E+0	1.308041E+3
 	5.52E+1	7.18525E+0	1.309103E+3
 	5.49E+1	7.19244E+0	1.310166E+3
 	5.47E+1	7.19979E+0	1.311228E+3
 	5.45E+1	7.20679E+0	1.312291E+3
 	5.42E+1	7.21417E+0	1.313369E+3
 	5.4E+1	7.22171E+0	1.314431E+3
 	5.38E+1	7.22937E+0	1.315494E+3
 	5.36E+1	7.23597E+0	1.316557E+3
 	5.34E+1	7.24374E+0	1.317619E+3
 	5.31E+1	7.2516E+0	1.318682E+3
 	5.29E+1	7.25877E+0	1.31976E+3
 	5.27E+1	7.26616E+0	1.320822E+3
 	5.24E+1	7.27335E+0	1.321885E+3
 	5.22E+1	7.28131E+0	1.322947E+3
 	5.2E+1	7.28867E+0	1.32401E+3
 	5.18E+1	7.29582E+0	1.325072E+3
 	5.16E+1	7.30336E+0	1.32615E+3
 	5.14E+1	7.31082E+0	1.327213E+3
 	5.11E+1	7.31811E+0	1.328276E+3
 	5.09E+1	7.32573E+0	1.329338E+3
 	5.07E+1	7.33363E+0	1.330401E+3
 	5.05E+1	7.34108E+0	1.331463E+3
 	5.02E+1	7.34929E+0	1.332526E+3
 	5E+1	7.35706E+0	1.333604E+3
 	4.98E+1	7.36536E+0	1.334666E+3
 	4.96E+1	7.37335E+0	1.335729E+3
 	4.94E+1	7.38194E+0	1.336791E+3
 	4.91E+1	7.38955E+0	1.337854E+3
 	4.89E+1	7.39768E+0	1.338916E+3
 	4.87E+1	7.40619E+0	1.339994E+3
 	4.84E+1	7.41466E+0	1.341057E+3
 	4.82E+1	7.42287E+0	1.34212E+3
 	4.8E+1	7.43096E+0	1.343182E+3
 	4.78E+1	7.44002E+0	1.344245E+3
 	4.76E+1	7.44795E+0	1.345307E+3
 	4.73E+1	7.45633E+0	1.346385E+3
 	4.71E+1	7.46507E+0	1.347448E+3
 	4.69E+1	7.47368E+0	1.34851E+3
 	4.67E+1	7.48252E+0	1.349573E+3
 	4.64E+1	7.49048E+0	1.350651E+3
 	4.63E+1	7.49957E+0	1.351713E+3
 	4.6E+1	7.50868E+0	1.352776E+3
 	4.57E+1	7.51737E+0	1.353854E+3
 	4.56E+1	7.52567E+0	1.354917E+3
 	4.53E+1	7.53491E+0	1.355979E+3
 	4.51E+1	7.5444E+0	1.357042E+3
 	4.49E+1	7.55321E+0	1.358104E+3
 	4.46E+1	7.56153E+0	1.359167E+3
 	4.45E+1	7.57028E+0	1.360229E+3
 	4.42E+1	7.58003E+0	1.361307E+3
 	4.4E+1	7.58937E+0	1.36237E+3
 	4.38E+1	7.59822E+0	1.363432E+3
 	4.36E+1	7.60772E+0	1.364495E+3
 	4.33E+1	7.61744E+0	1.365557E+3
 	4.31E+1	7.62652E+0	1.36662E+3
 	4.29E+1	7.63547E+0	1.367698E+3
 	4.27E+1	7.64472E+0	1.368761E+3
 	4.25E+1	7.65542E+0	1.369823E+3
 	4.23E+1	7.66941E+0	1.370886E+3
 	4.19E+1	7.68616E+0	1.371964E+3
 	4.15E+1	7.70326E+0	1.373026E+3
 	4.11E+1	7.72016E+0	1.374089E+3
 	4.08E+1	7.73569E+0	1.375151E+3
 	4.05E+1	7.75146E+0	1.376214E+3
 	4.01E+1	7.76845E+0	1.377292E+3
 	3.98E+1	7.7851E+0	1.378355E+3
 	3.94E+1	7.80193E+0	1.379417E+3
 	3.91E+1	7.81998E+0	1.38048E+3
 	3.88E+1	7.83827E+0	1.381542E+3
 	3.84E+1	7.85568E+0	1.38262E+3
 	3.81E+1	7.87346E+0	1.383683E+3
 	3.78E+1	7.89254E+0	1.384745E+3
 	3.74E+1	7.91133E+0	1.385808E+3
 	3.7E+1	7.92652E+0	1.38687E+3
 	3.67E+1	7.94922E+0	1.387933E+3
 	3.64E+1	7.97012E+0	1.389011E+3
 	3.6E+1	7.99037E+0	1.390074E+3
 	3.57E+1	8.00923E+0	1.391136E+3
 	3.53E+1	8.03109E+0	1.392199E+3
 	3.5E+1	8.05249E+0	1.393277E+3
 	3.46E+1	8.07264E+0	1.394339E+3
 	3.43E+1	8.09544E+0	1.395402E+3
 	3.4E+1	8.11801E+0	1.396464E+3
 	3.36E+1	8.14125E+0	1.397542E+3
 	3.32E+1	8.16204E+0	1.398605E+3
 	3.29E+1	8.18601E+0	1.399683E+3
 	3.26E+1	8.21039E+0	1.400746E+3
 	3.23E+1	8.23321E+0	1.401808E+3
 	3.2E+1	8.25765E+0	1.402871E+3
 	3.16E+1	8.28324E+0	1.403933E+3
 	3.12E+1	8.30961E+0	1.404996E+3
 	3.09E+1	8.33319E+0	1.406058E+3
 	3.06E+1	8.35878E+0	1.407121E+3
 	3.03E+1	8.3865E+0	1.408199E+3
 	2.99E+1	8.41365E+0	1.409261E+3
 	2.96E+1	8.43921E+0	1.410324E+3
 	2.93E+1	8.46803E+0	1.411386E+3
 	2.89E+1	8.49835E+0	1.412449E+3
 	2.86E+1	8.52719E+0	1.413527E+3
 	2.84E+1	8.55272E+0	1.41459E+3
 	2.81E+1	8.58418E+0	1.415652E+3
 	2.78E+1	8.61515E+0	1.416715E+3
 	2.74E+1	8.64373E+0	1.417777E+3
 	2.71E+1	8.67478E+0	1.418855E+3
 	2.69E+1	8.70765E+0	1.419918E+3
 	2.66E+1	8.74089E+0	1.42098E+3
 	2.63E+1	8.77104E+0	1.422043E+3
 	2.61E+1	8.79909E+0	1.423105E+3
 	2.59E+1	8.83367E+0	1.424168E+3
 	2.56E+1	8.86762E+0	1.42523E+3
 	2.54E+1	8.89691E+0	1.426309E+3
 	2.52E+1	8.9299E+0	1.427371E+3
 	2.5E+1	8.96467E+0	1.428434E+3
 	2.49E+1	9.00127E+0	1.429496E+3
 	2.47E+1	9.04395E+0	1.430559E+3
 	2.43E+1	9.10275E+0	1.431621E+3
 	2.37E+1	9.19621E+0	1.432684E+3
 	2.31E+1	9.28415E+0	1.433746E+3
 	2.24E+1	9.35909E+0	1.434809E+3
 	2.18E+1	9.43681E+0	1.435871E+3
 	2.12E+1	9.51697E+0	1.436934E+3
 	2.04E+1	9.59789E+0	1.438012E+3
 	1.99E+1	9.66571E+0	1.439075E+3
 	1.95E+1	9.72597E+0	1.440137E+3
 	1.9E+1	9.80428E+0	1.4412E+3
 	1.85E+1	9.87669E+0	1.442262E+3
 	1.81E+1	9.92941E+0	1.443325E+3
 	1.78E+1	9.99124E+0	1.444387E+3
 	1.74E+1	1.00539E+1	1.445465E+3
 	1.71E+1	1.0117E+1	1.446528E+3
 	1.68E+1	1.01583E+1	1.44759E+3
 	1.66E+1	1.01767E+1	1.448668E+3
 	1.65E+1	1.02348E+1	1.449731E+3
 	1.62E+1	1.02818E+1	1.450793E+3
 	1.59E+1	1.03112E+1	1.451856E+3
 	1.59E+1	1.03257E+1	1.452919E+3
 	1.57E+1	1.0373E+1	1.453997E+3
 	1.55E+1	1.04072E+1	1.455059E+3
 	1.54E+1	1.04397E+1	1.456122E+3
 	1.53E+1	1.04355E+1	1.457184E+3
 	1.53E+1	1.04371E+1	1.458262E+3
 	1.52E+1	1.04737E+1	1.459325E+3
 	1.5E+1	1.0508E+1	1.460387E+3
 	1.49E+1	1.05137E+1	1.46145E+3
 	1.49E+1	1.05097E+1	1.462512E+3
 	1.49E+1	1.05449E+1	1.463575E+3
 	1.47E+1	1.05679E+1	1.464637E+3
 	1.46E+1	1.05936E+1	1.4657E+3
 	1.45E+1	1.0589E+1	1.466778E+3
 	1.45E+1	1.06192E+1	1.467841E+3
 	1.43E+1	1.06841E+1	1.468903E+3
 	1.4E+1	1.0719E+1	1.469966E+3
 	1.38E+1	1.07373E+1	1.471044E+3
 	1.37E+1	1.07753E+1	1.472106E+3
 	1.34E+1	1.0833E+1	1.473169E+3
 	1.31E+1	1.08529E+1	1.474231E+3
 	1.28E+1	1.08549E+1	1.475294E+3
 	1.25E+1	1.0832E+1	1.476356E+3
 	1.23E+1	1.0823E+1	1.477419E+3
 	1.22E+1	1.07656E+1	1.478497E+3
 	1.2E+1	1.07191E+1	1.47956E+3
 	1.19E+1	1.0689E+1	1.480622E+3
 	1.19E+1	1.07119E+1	1.4817E+3
 	1.19E+1	1.06607E+1	1.482763E+3
 	1.18E+1	1.06226E+1	1.483825E+3
 	1.17E+1	1.0576E+1	1.484904E+3
 	1.16E+1	1.05682E+1	1.485966E+3
 	1.16E+1	1.06303E+1	1.487029E+3
 	1.17E+1	1.06093E+1	1.488091E+3
 	1.16E+1	1.05467E+1	1.489154E+3
 	1.15E+1	1.05133E+1	1.490216E+3
 	1.15E+1	1.05336E+1	1.491279E+3
 	1.16E+1	1.05552E+1	1.492341E+3
 	1.15E+1	1.04834E+1	1.493404E+3
 	1.14E+1	1.04551E+1	1.494482E+3
 	1.14E+1	1.04143E+1	1.495544E+3
 	1.13E+1	1.04566E+1	1.496607E+3
 	1.15E+1	1.05277E+1	1.497669E+3
 	1.15E+1	1.04541E+1	1.498732E+3
 	1.14E+1	1.04079E+1	1.499794E+3
 	1.13E+1	1.03874E+1	1.500857E+3
 	1.13E+1	1.04435E+1	1.501935E+3
 	1.14E+1	1.04012E+1	1.502998E+3
 	1.13E+1	1.03629E+1	1.50406E+3
 	1.12E+1	1.03219E+1	1.505138E+3
 	1.12E+1	1.03079E+1	1.506201E+3
 	1.12E+1	1.03943E+1	1.507263E+3
 	1.13E+1	1.04169E+1	1.508326E+3
 	1.13E+1	1.0329E+1	1.509388E+3
 	1.12E+1	1.02891E+1	1.510451E+3
 	1.11E+1	1.0291E+1	1.511529E+3
 	1.12E+1	1.03542E+1	1.512592E+3
 	1.12E+1	1.02726E+1	1.513654E+3
 	1.11E+1	1.02486E+1	1.514717E+3
 	1.11E+1	1.02028E+1	1.515779E+3
 	1.1E+1	1.01328E+1	1.516842E+3
 	1.09E+1	1.01678E+1	1.51792E+3
 	1.1E+1	1.01165E+1	1.518982E+3
 	1.08E+1	1.00095E+1	1.520045E+3
 	1.08E+1	9.96552E+0	1.521107E+3
 	1.07E+1	9.99578E+0	1.52217E+3
 	1.08E+1	1.00404E+1	1.523232E+3
 	1.08E+1	9.93611E+0	1.524311E+3
 	1.07E+1	9.90751E+0	1.525373E+3
 	1.06E+1	9.84943E+0	1.526436E+3
 	1.06E+1	9.8315E+0	1.527498E+3
 	1.06E+1	9.79577E+0	1.528561E+3
 	1.05E+1	9.63219E+0	1.529623E+3
 	1.03E+1	9.52926E+0	1.530701E+3
 	1.03E+1	9.47756E+0	1.531764E+3
 	1.03E+1	9.5507E+0	1.532826E+3
 	1.03E+1	9.5148E+0	1.533889E+3
 	1.02E+1	9.42473E+0	1.534951E+3
 	1.02E+1	9.37804E+0	1.536014E+3
 	1.01E+1	9.34004E+0	1.537092E+3
 	1.02E+1	9.4326E+0	1.538155E+3
 	1.02E+1	9.49288E+0	1.539217E+3
 	1.02E+1	9.31203E+0	1.54028E+3
 	1.01E+1	9.2373E+0	1.541342E+3
 	1E+1	9.22182E+0	1.54242E+3
 	1.01E+1	9.3277E+0	1.543483E+3
 	1.01E+1	9.24971E+0	1.544561E+3
 	1E+1	9.18564E+0	1.545623E+3
 	1E+1	9.12992E+0	1.546686E+3
 	9.9E+0	9.01593E+0	1.547748E+3
 	9.9E+0	9.03394E+0	1.548811E+3
 	9.9E+0	9.03077E+0	1.549874E+3
 	9.8E+0	8.88018E+0	1.550952E+3
 	9.7E+0	8.8246E+0	1.552014E+3
 	9.7E+0	8.83111E+0	1.553077E+3
 	9.7E+0	8.92036E+0	1.554139E+3
 	9.8E+0	8.80451E+0	1.555202E+3
 	9.7E+0	8.77215E+0	1.556264E+3
 	9.6E+0	8.71128E+0	1.557327E+3
 	9.6E+0	8.72149E+0	1.558389E+3
 	9.7E+0	8.83997E+0	1.559467E+3
 	9.7E+0	8.69132E+0	1.56053E+3
 	9.6E+0	8.55964E+0	1.561592E+3
 	9.5E+0	8.50873E+0	1.562655E+3
 	9.4E+0	8.53844E+0	1.563733E+3
 	9.5E+0	8.5812E+0	1.564796E+3
 	9.5E+0	8.48003E+0	1.565858E+3
 	9.4E+0	8.45838E+0	1.566921E+3
 	9.4E+0	8.40957E+0	1.567983E+3
 	9.4E+0	8.46213E+0	1.569061E+3
 	9.4E+0	8.56961E+0	1.570124E+3
 	9.5E+0	8.47161E+0	1.571202E+3
 	9.4E+0	8.41998E+0	1.572265E+3
 	9.3E+0	8.38987E+0	1.573327E+3
 	9.4E+0	8.45857E+0	1.57439E+3
 	9.4E+0	8.45486E+0	1.575452E+3
 	9.4E+0	8.3742E+0	1.57653E+3
 	9.3E+0	8.34668E+0	1.577593E+3
 	9.3E+0	8.30793E+0	1.578655E+3
 	9.3E+0	8.28294E+0	1.579718E+3
 	9.2E+0	8.18288E+0	1.580796E+3
 	9.1E+0	8.05489E+0	1.581858E+3
 	9E+0	7.9854E+0	1.582937E+3
 	8.9E+0	7.96004E+0	1.583999E+3
 	8.9E+0	8.00792E+0	1.585062E+3
 	9E+0	7.97548E+0	1.586124E+3
 	8.9E+0	7.92335E+0	1.587187E+3
 	8.9E+0	7.89371E+0	1.588265E+3
 	8.8E+0	7.87454E+0	1.589327E+3
 	8.9E+0	7.93095E+0	1.59039E+3
 	8.9E+0	7.98225E+0	1.591452E+3
 	8.9E+0	7.90132E+0	1.592531E+3
 	8.8E+0	7.86473E+0	1.593593E+3
 	8.8E+0	7.86412E+0	1.594656E+3
 	8.8E+0	7.9178E+0	1.595734E+3
 	8.9E+0	7.86958E+0	1.596796E+3
 	8.8E+0	7.84775E+0	1.597859E+3
 	8.8E+0	7.81702E+0	1.598921E+3
 	8.8E+0	7.80871E+0	1.599984E+3
 	8.8E+0	7.88331E+0	1.601046E+3
 	8.9E+0	7.90804E+0	1.602125E+3
 	8.8E+0	7.83434E+0	1.603187E+3
 	8.8E+0	7.81371E+0	1.60425E+3
 	8.8E+0	7.8151E+0	1.605312E+3
 	8.8E+0	7.86683E+0	1.606375E+3
 	8.8E+0	7.8166E+0	1.607437E+3
 	8.8E+0	7.7997E+0	1.6085E+3
 	8.7E+0	7.76644E+0	1.609578E+3
 	8.7E+0	7.76548E+0	1.61064E+3
 	8.7E+0	7.83854E+0	1.611703E+3
 	8.8E+0	7.86176E+0	1.612765E+3
 	8.8E+0	7.78912E+0	1.613828E+3
 	8.7E+0	7.76525E+0	1.61489E+3
 	8.7E+0	7.7694E+0	1.615953E+3
 	8.7E+0	7.82452E+0	1.617031E+3
 	8.8E+0	7.77219E+0	1.618094E+3
 	8.7E+0	7.75569E+0	1.619156E+3
 	8.7E+0	7.72959E+0	1.620219E+3
 	8.7E+0	7.7265E+0	1.621297E+3
 	8.7E+0	7.79483E+0	1.622359E+3
 	8.7E+0	7.73681E+0	1.623422E+3
 	8.6E+0	7.61795E+0	1.624484E+3
 	8.5E+0	7.57493E+0	1.625547E+3
 	8.5E+0	7.57401E+0	1.626609E+3
 	8.5E+0	7.6067E+0	1.627688E+3
 	8.5E+0	7.54589E+0	1.62875E+3
 	8.4E+0	7.39992E+0	1.629813E+3
 	8.2E+0	7.32123E+0	1.630891E+3
 	8.1E+0	7.29504E+0	1.631953E+3
 	8.1E+0	7.32544E+0	1.633016E+3
 	8.2E+0	7.30649E+0	1.634078E+3
 	8.1E+0	7.25778E+0	1.635156E+3
 	8.1E+0	7.24037E+0	1.636219E+3
 	8.1E+0	7.25216E+0	1.637281E+3
 	8.1E+0	7.27196E+0	1.638344E+3
 	8.1E+0	7.23261E+0	1.639422E+3
 	8E+0	7.22315E+0	1.6405E+3
 	8E+0	7.19913E+0	1.641563E+3
 	8E+0	7.20988E+0	1.642625E+3
 	8E+0	7.23186E+0	1.643688E+3
 	7.9E+0	7.06774E+0	1.64475E+3
 	7.8E+0	6.98871E+0	1.645813E+3
 	7.7E+0	6.9585E+0	1.646875E+3
 	7.6E+0	6.95417E+0	1.647954E+3
 	7.7E+0	6.9618E+0	1.649016E+3
 	7.6E+0	6.92594E+0	1.650079E+3
 	7.6E+0	6.91291E+0	1.651141E+3
 	7.6E+0	6.89812E+0	1.652204E+3
 	7.6E+0	6.83533E+0	1.653266E+3
 	7.3E+0	6.70685E+0	1.654344E+3
 	7.2E+0	6.62793E+0	1.655407E+3
 	7.1E+0	6.59241E+0	1.656469E+3
 	7.1E+0	6.56872E+0	1.657532E+3
 	7E+0	6.57784E+0	1.65861E+3
 	7E+0	6.56713E+0	1.659672E+3
 	7E+0	6.55234E+0	1.660751E+3
 	7E+0	6.5426E+0	1.661813E+3
 	7E+0	6.53632E+0	1.662876E+3
 	7E+0	6.5498E+0	1.663938E+3
 	7E+0	6.56058E+0	1.665001E+3
 	7E+0	6.53498E+0	1.666063E+3
 	6.9E+0	6.42248E+0	1.667141E+3
 	6.7E+0	6.35411E+0	1.668204E+3
 	6.6E+0	6.31079E+0	1.669266E+3
 	6.6E+0	6.28644E+0	1.670329E+3
 	6.5E+0	6.27611E+0	1.671407E+3
 	6.5E+0	6.268E+0	1.67247E+3
 	6.5E+0	6.26478E+0	1.673532E+3
 	6.5E+0	6.27354E+0	1.674595E+3
 	6.5E+0	6.27229E+0	1.675657E+3
 	6.5E+0	6.26088E+0	1.676735E+3
 	6.5E+0	6.25569E+0	1.677798E+3
 	6.5E+0	6.25671E+0	1.67886E+3
 	6.5E+0	6.23002E+0	1.679923E+3
 	6.4E+0	6.17683E+0	1.680985E+3
 	6.3E+0	6.14611E+0	1.682048E+3
 	6.2E+0	6.09952E+0	1.68311E+3
 	6.2E+0	6.0913E+0	1.684173E+3
 	6.1E+0	6.09184E+0	1.685235E+3
 	6.1E+0	6.08927E+0	1.686298E+3
 	6.1E+0	6.08402E+0	1.687376E+3
 	6.1E+0	6.08144E+0	1.688439E+3
 	6.1E+0	6.08269E+0	1.689501E+3
 	6.1E+0	6.08273E+0	1.690579E+3
 	6.1E+0	6.07965E+0	1.691642E+3
 	6.1E+0	6.07566E+0	1.692704E+3
 	6.1E+0	6.01746E+0	1.693783E+3
 	5.9E+0	5.97415E+0	1.694845E+3
 	5.9E+0	5.96067E+0	1.695908E+3
 	5.8E+0	5.92777E+0	1.69697E+3
 	5.8E+0	5.90998E+0	1.698033E+3
 	5.7E+0	5.90565E+0	1.699111E+3
 	5.7E+0	5.90514E+0	1.700173E+3
 	5.7E+0	5.90418E+0	1.701236E+3
 	5.7E+0	5.90214E+0	1.702314E+3
 	5.7E+0	5.90046E+0	1.703376E+3
 	5.7E+0	5.89952E+0	1.704439E+3
 	5.7E+0	5.83238E+0	1.705501E+3
 	5.5E+0	5.77772E+0	1.706564E+3
 	5.4E+0	5.7607E+0	1.707627E+3
 	5.4E+0	5.75663E+0	1.708705E+3
 	5.4E+0	5.75575E+0	1.709767E+3
 	5.4E+0	5.75543E+0	1.71083E+3
 	5.4E+0	5.75436E+0	1.711892E+3
 	5.4E+0	5.75392E+0	1.71297E+3
 	5.4E+0	5.7539E+0	1.714033E+3
 	5.4E+0	5.75324E+0	1.715095E+3
 	5.4E+0	5.74277E+0	1.716158E+3
 	5.3E+0	5.66573E+0	1.71722E+3
 	5.1E+0	5.61023E+0	1.718283E+3
 	5E+0	5.59631E+0	1.719361E+3
 	5E+0	5.59246E+0	1.720424E+3
 	5E+0	5.59104E+0	1.721486E+3
 	4.9E+0	5.59006E+0	1.722549E+3
 	4.9E+0	5.58959E+0	1.723627E+3
 	4.9E+0	5.58928E+0	1.724689E+3
 	4.9E+0	5.58925E+0	1.725752E+3
 	4.9E+0	5.58927E+0	1.726814E+3
 	4.9E+0	5.58536E+0	1.727893E+3
 	4.9E+0	5.55556E+0	1.728955E+3
 	4.8E+0	5.52122E+0	1.730018E+3
 	4.7E+0	5.50563E+0	1.73108E+3
 	4.7E+0	5.50273E+0	1.732143E+3
 	4.7E+0	5.50021E+0	1.733221E+3
 	4.7E+0	5.49898E+0	1.734283E+3
 	4.7E+0	5.49378E+0	1.735346E+3
 	4.7E+0	5.481E+0	1.736408E+3
 	4.6E+0	5.46581E+0	1.737486E+3
 	4.6E+0	5.45228E+0	1.738549E+3
 	4.5E+0	5.43856E+0	1.739612E+3
 	4.5E+0	5.43209E+0	1.74069E+3
 	4.5E+0	5.42014E+0	1.741752E+3
 	4.5E+0	5.41346E+0	1.742815E+3
 	4.5E+0	5.407E+0	1.743877E+3
 	4.4E+0	5.40016E+0	1.74494E+3
 	4.4E+0	5.39765E+0	1.746018E+3
 	4.4E+0	5.39604E+0	1.74708E+3
 	4.4E+0	5.39546E+0	1.748143E+3
 	4.4E+0	5.39322E+0	1.749205E+3
 	4.4E+0	5.39526E+0	1.750284E+3
 	4.4E+0	5.39275E+0	1.751346E+3
 	4.4E+0	5.39146E+0	1.752409E+3
 	4.4E+0	5.38496E+0	1.753471E+3
 	4.4E+0	5.36983E+0	1.754549E+3
 	4.3E+0	5.36214E+0	1.755612E+3
 	4.3E+0	5.28447E+0	1.756674E+3
 	4.3E+0	5.28545E+0	1.757737E+3
 	4.3E+0	5.28667E+0	1.758799E+3
 	4.3E+0	5.28785E+0	1.759878E+3
 	4.3E+0	5.28943E+0	1.76094E+3
 	4.3E+0	5.28913E+0	1.762003E+3
 	4.3E+0	5.29052E+0	1.763065E+3
 	4.3E+0	5.29187E+0	1.764128E+3
 	4.3E+0	5.28998E+0	1.76519E+3
 	4.3E+0	5.29054E+0	1.766268E+3
 	4.3E+0	5.29168E+0	1.767331E+3
 	4.3E+0	5.2912E+0	1.768393E+3
 	4.3E+0	5.29074E+0	1.769456E+3
 	4.3E+0	5.2917E+0	1.770534E+3
 	4.3E+0	5.29169E+0	1.771597E+3
 	4.3E+0	5.28973E+0	1.772659E+3
 	4.3E+0	5.29147E+0	1.773722E+3
 	4.3E+0	5.29177E+0	1.774784E+3
 	4.3E+0	5.2905E+0	1.775847E+3
 	4.3E+0	5.28989E+0	1.776925E+3
 	4.3E+0	5.28917E+0	1.777987E+3
 	4.3E+0	5.28949E+0	1.77905E+3
 	4.3E+0	5.2888E+0	1.780112E+3
 	4.3E+0	5.28785E+0	1.781175E+3
 	4.3E+0	5.28926E+0	1.782253E+3
 	4.3E+0	5.28747E+0	1.783315E+3
