Thu Nov 05 19:37:15 2015

        Time,        H_vsm,            m,         Mvol,        Mmass,            X,            Y,      Tsample
           s,            T,          emu,     emu/cm^3,        emu/g,            %,            V,            K

         6:0          6:0          6:0          6:0          6:0          6:0          6:0          6:0 
6.592266E+02 9.003000E-02 1.428559E-03 7.142793E+02          --- 1.128920E-03 -1.549730E-06 1.999800E+02 
6.608125E+02 8.973000E-02 1.428407E-03 7.142034E+02          --- 1.128800E-03 -1.549730E-06 1.999800E+02 
6.627422E+02 8.952000E-02 1.429913E-03 7.149563E+02          --- 1.129990E-03 -1.549730E-06 1.999800E+02 
6.638906E+02 8.927000E-02 1.434443E-03 7.172214E+02          --- 1.133570E-03 -1.668940E-06 1.999800E+02 
6.654297E+02 8.901000E-02 1.434139E-03 7.170695E+02          --- 1.133330E-03 -8.344690E-07 1.999800E+02 
6.670703E+02 8.868000E-02 1.433987E-03 7.169936E+02          --- 1.133210E-03 -4.768410E-07 1.999800E+02 
6.690547E+02 8.849000E-02 1.435189E-03 7.175947E+02          --- 1.134160E-03 -2.384200E-06 1.999800E+02 
6.700391E+02 8.824000E-02 1.433532E-03 7.167658E+02          --- 1.132850E-03 2.384200E-07 1.999800E+02 
6.715859E+02 8.798000E-02 1.433684E-03 7.168418E+02          --- 1.132970E-03 -1.549730E-06 1.999800E+02 
6.731719E+02 8.771000E-02 1.432937E-03 7.164685E+02          --- 1.132380E-03 -1.311310E-06 1.999800E+02 
6.747656E+02 8.747000E-02 1.431418E-03 7.157092E+02          --- 1.131180E-03 -1.430520E-06 1.999800E+02 
6.764141E+02 8.721000E-02 1.433684E-03 7.168418E+02          --- 1.132970E-03 -1.907360E-06 1.999800E+02 
6.778906E+02 8.695000E-02 1.430216E-03 7.151081E+02          --- 1.130230E-03 -1.311310E-06 1.999800E+02 
6.794297E+02 8.670000E-02 1.430824E-03 7.154118E+02          --- 1.130710E-03 -2.980250E-06 1.999800E+02 
6.808125E+02 8.644000E-02 1.433089E-03 7.165444E+02          --- 1.132500E-03 -1.549730E-06 1.999800E+02 
6.824531E+02 8.618000E-02 1.429166E-03 7.145830E+02          --- 1.129400E-03 -1.430520E-06 1.999800E+02 
6.838828E+02 8.593000E-02 1.433089E-03 7.165444E+02          --- 1.132500E-03 -1.311310E-06 1.999800E+02 
6.853594E+02 8.567000E-02 1.430520E-03 7.152600E+02          --- 1.130470E-03 -9.536820E-07 1.999800E+02 
6.869609E+02 8.534000E-02 1.431279E-03 7.156396E+02          --- 1.131070E-03 -1.192100E-06 1.999800E+02 
6.889922E+02 8.515000E-02 1.429166E-03 7.145830E+02          --- 1.129400E-03 -1.907360E-06 1.999800E+02 
6.900938E+02 8.490000E-02 1.430672E-03 7.153359E+02          --- 1.130590E-03 -1.430520E-06 1.999800E+02 
6.916797E+02 8.464000E-02 1.429609E-03 7.148044E+02          --- 1.129750E-03 -2.980250E-06 1.999800E+02 
6.931094E+02 8.439000E-02 1.428559E-03 7.142793E+02          --- 1.128920E-03 -1.549730E-06 1.999800E+02 
6.945938E+02 8.413000E-02 1.429014E-03 7.145071E+02          --- 1.129280E-03 -2.384200E-06 1.999800E+02 
6.965156E+02 8.387000E-02 1.429609E-03 7.148044E+02          --- 1.129750E-03 -2.384200E-06 1.999800E+02 
6.977266E+02 8.361000E-02 1.429166E-03 7.145830E+02          --- 1.129400E-03 -1.430520E-06 1.999800E+02 
6.993203E+02 8.336000E-02 1.426749E-03 7.133745E+02          --- 1.127490E-03 -3.695500E-06 1.999800E+02 
7.008516E+02 8.306000E-02 1.432330E-03 7.161648E+02          --- 1.131900E-03 -4.291560E-06 1.999800E+02 
7.027812E+02 8.284000E-02 1.430520E-03 7.152600E+02          --- 1.130470E-03 -1.907360E-06 1.999800E+02 
7.039844E+02 8.259000E-02 1.433228E-03 7.166140E+02          --- 1.132610E-03 -2.503410E-06 1.999800E+02 
7.054141E+02 8.234000E-02 1.431279E-03 7.156396E+02          --- 1.131070E-03 -1.311310E-06 1.999800E+02 
7.069531E+02 8.201000E-02 1.430520E-03 7.152600E+02          --- 1.130470E-03 -1.549730E-06 1.999800E+02 
7.088750E+02 8.182000E-02 1.432481E-03 7.162407E+02          --- 1.132020E-03 -2.622620E-06 1.999800E+02 
7.100312E+02 8.156000E-02 1.433684E-03 7.168418E+02          --- 1.132970E-03 -1.192100E-06 1.999700E+02 
7.116250E+02 8.130000E-02 1.430672E-03 7.153359E+02          --- 1.130590E-03 -1.192100E-06 1.999700E+02 
7.136562E+02 8.105000E-02 1.433089E-03 7.165444E+02          --- 1.132500E-03 -1.668940E-06 1.999700E+02 
7.146406E+02 8.079000E-02 1.431127E-03 7.155637E+02          --- 1.130950E-03 -1.311310E-06 1.999700E+02 
7.164531E+02 8.054000E-02 1.431722E-03 7.158611E+02          --- 1.131420E-03 -2.026570E-06 1.999700E+02 
7.178359E+02 8.028000E-02 1.432633E-03 7.163166E+02          --- 1.132140E-03 -1.311310E-06 1.999800E+02 
7.194219E+02 8.003000E-02 1.428407E-03 7.142034E+02          --- 1.128800E-03 -2.145780E-06 1.999800E+02 
7.209609E+02 7.972000E-02 1.433089E-03 7.165444E+02          --- 1.132500E-03 -1.907360E-06 1.999800E+02 
7.227109E+02 7.951000E-02 1.433987E-03 7.169936E+02          --- 1.133210E-03 -1.668940E-06 1.999800E+02 
7.239219E+02 7.925000E-02 1.431418E-03 7.157092E+02          --- 1.131180E-03 -1.311310E-06 1.999800E+02 
7.255703E+02 7.900000E-02 1.437758E-03 7.188791E+02          --- 1.136190E-03 -9.536820E-07 1.999800E+02 
7.270000E+02 7.868000E-02 1.436404E-03 7.182021E+02          --- 1.135120E-03 -2.384200E-07 1.999800E+02 
7.289219E+02 7.848000E-02 1.434291E-03 7.171455E+02          --- 1.133450E-03 -2.026570E-06 1.999800E+02 
7.301797E+02 7.823000E-02 1.435189E-03 7.175947E+02          --- 1.134160E-03 -1.668940E-06 1.999800E+02 
7.317266E+02 7.797000E-02 1.435189E-03 7.175947E+02          --- 1.134160E-03 -1.311310E-06 1.999800E+02 
7.331562E+02 7.771000E-02 1.435189E-03 7.175947E+02          --- 1.134160E-03 -2.145780E-06 1.999800E+02 
7.346953E+02 7.746000E-02 1.437758E-03 7.188791E+02          --- 1.136190E-03 -1.668940E-06 1.999800E+02 
7.361719E+02 7.719000E-02 1.434443E-03 7.172214E+02          --- 1.133570E-03 -1.192100E-06 1.999800E+02 
7.378203E+02 7.694000E-02 1.432481E-03 7.162407E+02          --- 1.132020E-03 -7.152590E-07 1.999800E+02 
7.394766E+02 7.669000E-02 1.435189E-03 7.175947E+02          --- 1.134160E-03 -3.576290E-06 1.999800E+02 
7.409531E+02 7.638000E-02 1.433380E-03 7.166899E+02          --- 1.132730E-03 -2.264990E-06 1.999800E+02 
7.428203E+02 7.618000E-02 1.431722E-03 7.158611E+02          --- 1.131420E-03 -2.622620E-06 1.999800E+02 
7.440312E+02 7.592000E-02 1.434291E-03 7.171455E+02          --- 1.133450E-03 -3.576290E-06 1.999800E+02 
7.455625E+02 7.565000E-02 1.434139E-03 7.170695E+02          --- 1.133330E-03 -5.960500E-07 1.999800E+02 
7.471016E+02 7.534000E-02 1.434139E-03 7.170695E+02          --- 1.133330E-03 -2.980250E-06 1.999800E+02 
7.489141E+02 7.514000E-02 1.435493E-03 7.177465E+02          --- 1.134400E-03 -1.907360E-06 1.999800E+02 
7.503438E+02 7.489000E-02 1.433532E-03 7.167658E+02          --- 1.132850E-03 0.000000E+00 1.999800E+02 
7.516016E+02 7.463000E-02 1.433532E-03 7.167658E+02          --- 1.132850E-03 -1.549730E-06 1.999800E+02 
7.532031E+02 7.437000E-02 1.433684E-03 7.168418E+02          --- 1.132970E-03 -2.264990E-06 1.999800E+02 
7.547891E+02 7.412000E-02 1.435341E-03 7.176706E+02          --- 1.134280E-03 -1.311310E-06 1.999800E+02 
7.563828E+02 7.386000E-02 1.433684E-03 7.168418E+02          --- 1.132970E-03 -7.152590E-07 1.999800E+02 
7.578125E+02 7.360000E-02 1.434746E-03 7.173732E+02          --- 1.133810E-03 -2.264990E-06 1.999800E+02 
7.594609E+02 7.335000E-02 1.435949E-03 7.179743E+02          --- 1.134760E-03 -1.072890E-06 1.999800E+02 
7.608906E+02 7.305000E-02 1.433532E-03 7.167658E+02          --- 1.132850E-03 -5.960500E-07 1.999800E+02 
7.628125E+02 7.283000E-02 1.431570E-03 7.157851E+02          --- 1.131300E-03 -1.430520E-06 1.999800E+02 
7.639609E+02 7.258000E-02 1.434443E-03 7.172214E+02          --- 1.133570E-03 -1.430520E-06 1.999800E+02 
7.655000E+02 7.232000E-02 1.433532E-03 7.167658E+02          --- 1.132850E-03 -8.344690E-07 1.999800E+02 
7.670938E+02 7.201000E-02 1.442883E-03 7.214416E+02          --- 1.140240E-03 -2.384200E-07 1.999800E+02 
7.689141E+02 7.180000E-02 1.442288E-03 7.211442E+02          --- 1.139770E-03 -1.072890E-06 1.999800E+02 
7.703906E+02 7.155000E-02 1.442137E-03 7.210683E+02          --- 1.139650E-03 -1.072890E-06 1.999800E+02 
7.716562E+02 7.129000E-02 1.441377E-03 7.206887E+02          --- 1.139050E-03 -1.549730E-06 1.999800E+02 
7.735859E+02 7.104000E-02 1.441985E-03 7.209924E+02          --- 1.139530E-03 -1.907360E-06 1.999800E+02 
7.748438E+02 7.078000E-02 1.440327E-03 7.201635E+02          --- 1.138220E-03 -7.152590E-07 1.999800E+02 
7.764922E+02 7.052000E-02 1.439416E-03 7.197079E+02          --- 1.137500E-03 -1.430520E-06 1.999900E+02 
7.778047E+02 7.027000E-02 1.441074E-03 7.205368E+02          --- 1.138810E-03 -1.192100E-06 1.999900E+02 
7.793438E+02 7.001000E-02 1.440479E-03 7.202394E+02          --- 1.138340E-03 -3.576300E-07 1.999900E+02 
7.808828E+02 6.971000E-02 1.436100E-03 7.180502E+02          --- 1.134880E-03 2.384200E-07 1.999900E+02 
7.825859E+02 6.949000E-02 1.439112E-03 7.195561E+02          --- 1.137260E-03 -3.337870E-06 1.999900E+02 
7.841250E+02 6.924000E-02 1.439871E-03 7.199357E+02          --- 1.137860E-03 -7.152590E-07 1.999900E+02 
7.856641E+02 6.898000E-02 1.436708E-03 7.183539E+02          --- 1.135360E-03 -1.430520E-06 1.999900E+02 
7.870938E+02 6.866000E-02 1.440922E-03 7.204609E+02          --- 1.138690E-03 -1.788150E-06 1.999900E+02 
7.890156E+02 6.846000E-02 1.438214E-03 7.191069E+02          --- 1.136550E-03 -2.264990E-06 1.999900E+02 
7.903828E+02 6.821000E-02 1.438366E-03 7.191828E+02          --- 1.136670E-03 -1.668940E-06 1.999900E+02 
7.917656E+02 6.796000E-02 1.437910E-03 7.189550E+02          --- 1.136310E-03 -2.026570E-06 1.999900E+02 
7.932891E+02 6.770000E-02 1.437606E-03 7.188032E+02          --- 1.136070E-03 -9.536820E-07 1.999900E+02 
7.947812E+02 6.744000E-02 1.436404E-03 7.182021E+02          --- 1.135120E-03 -1.549730E-06 1.999900E+02 
7.964219E+02 6.719000E-02 1.434443E-03 7.172214E+02          --- 1.133570E-03 -1.430520E-06 1.999900E+02 
7.978516E+02 6.693000E-02 1.437303E-03 7.186513E+02          --- 1.135830E-03 -4.053140E-06 1.999900E+02 
7.993906E+02 6.667000E-02 1.436860E-03 7.184299E+02          --- 1.135480E-03 -1.072890E-06 1.999900E+02 
8.009844E+02 6.638000E-02 1.436556E-03 7.182780E+02          --- 1.135240E-03 -2.503410E-06 1.999900E+02 
8.027422E+02 6.615000E-02 1.434443E-03 7.172214E+02          --- 1.133570E-03 -9.536820E-07 1.999900E+02 
8.040000E+02 6.590000E-02 1.441529E-03 7.207646E+02          --- 1.139170E-03 -2.145780E-06 1.999900E+02 
8.055391E+02 6.565000E-02 1.436556E-03 7.182780E+02          --- 1.135240E-03 -1.549730E-06 1.999900E+02 
8.070859E+02 6.538000E-02 1.434898E-03 7.174492E+02          --- 1.133930E-03 -1.072890E-06 1.999900E+02 
8.087812E+02 6.513000E-02 1.438062E-03 7.190309E+02          --- 1.136430E-03 -1.311310E-06 1.999900E+02 
8.103828E+02 6.487000E-02 1.439264E-03 7.196320E+02          --- 1.137380E-03 -1.549730E-06 1.999900E+02 
8.118047E+02 6.461000E-02 1.438214E-03 7.191069E+02          --- 1.136550E-03 -1.192100E-06 1.999900E+02 
8.133438E+02 6.436000E-02 1.438214E-03 7.191069E+02          --- 1.136550E-03 -1.907360E-06 1.999900E+02 
8.148828E+02 6.410000E-02 1.442137E-03 7.210683E+02          --- 1.139650E-03 -1.668940E-06 1.999900E+02 
8.164766E+02 6.385000E-02 1.438517E-03 7.192587E+02          --- 1.136790E-03 -2.503410E-06 1.999900E+02 
8.178438E+02 6.359000E-02 1.440023E-03 7.200117E+02          --- 1.137980E-03 -1.430520E-06 1.999900E+02 
8.194453E+02 6.333000E-02 1.440023E-03 7.200117E+02          --- 1.137980E-03 -2.741830E-06 1.999800E+02 
8.210938E+02 6.305000E-02 1.439112E-03 7.195561E+02          --- 1.137260E-03 -1.907360E-06 1.999800E+02 
8.226250E+02 6.256000E-02 1.439871E-03 7.199357E+02          --- 1.137860E-03 -2.264990E-06 1.999800E+02 
8.255312E+02 6.231000E-02 1.438669E-03 7.193347E+02          --- 1.136910E-03 -1.430520E-06 1.999800E+02 
8.271797E+02 6.204000E-02 1.438669E-03 7.193347E+02          --- 1.136910E-03 -1.907360E-06 1.999800E+02 
8.288359E+02 6.179000E-02 1.436252E-03 7.181262E+02          --- 1.135000E-03 -9.536820E-07 1.999800E+02 
8.304844E+02 6.153000E-02 1.437303E-03 7.186513E+02          --- 1.135830E-03 -1.549730E-06 1.999800E+02 
8.317422E+02 6.128000E-02 1.441377E-03 7.206887E+02          --- 1.139050E-03 -1.907360E-06 1.999800E+02 
8.332266E+02 6.102000E-02 1.441681E-03 7.208405E+02          --- 1.139290E-03 -1.192100E-06 1.999800E+02 
8.348750E+02 6.077000E-02 1.441529E-03 7.207646E+02          --- 1.139170E-03 -1.907360E-06 1.999800E+02 
8.364609E+02 6.051000E-02 1.440783E-03 7.203913E+02          --- 1.138580E-03 -2.384200E-06 1.999700E+02 
8.378906E+02 6.025000E-02 1.442137E-03 7.210683E+02          --- 1.139650E-03 -1.668940E-06 1.999700E+02 
8.393828E+02 6.000000E-02 1.440631E-03 7.203154E+02          --- 1.138460E-03 -1.430520E-06 1.999700E+02 
8.410234E+02 5.970000E-02 1.437454E-03 7.187272E+02          --- 1.135950E-03 -2.384200E-06 1.999700E+02 
8.428438E+02 5.947000E-02 1.440175E-03 7.200876E+02          --- 1.138100E-03 -3.695500E-06 1.999700E+02 
8.441562E+02 5.922000E-02 1.440783E-03 7.203913E+02          --- 1.138580E-03 -2.384200E-07 1.999700E+02 
8.457500E+02 5.895000E-02 1.439720E-03 7.198598E+02          --- 1.137740E-03 -1.072890E-06 1.999700E+02 
8.472891E+02 5.870000E-02 1.440327E-03 7.201635E+02          --- 1.138220E-03 -5.960500E-07 1.999700E+02 
8.488828E+02 5.845000E-02 1.440922E-03 7.204609E+02          --- 1.138690E-03 -2.145780E-06 1.999700E+02 
8.503594E+02 5.819000E-02 1.441074E-03 7.205368E+02          --- 1.138810E-03 -1.430520E-06 1.999700E+02 
8.517891E+02 5.793000E-02 1.438821E-03 7.194106E+02          --- 1.137030E-03 -2.384200E-06 1.999700E+02 
8.533828E+02 5.767000E-02 1.439416E-03 7.197079E+02          --- 1.137500E-03 -4.768400E-06 1.999700E+02 
8.549766E+02 5.738000E-02 1.441377E-03 7.206887E+02          --- 1.139050E-03 -2.264990E-06 1.999700E+02 
8.566797E+02 5.716000E-02 1.440922E-03 7.204609E+02          --- 1.138690E-03 -1.907360E-06 1.999700E+02 
8.580547E+02 5.690000E-02 1.439264E-03 7.196320E+02          --- 1.137380E-03 -1.430520E-06 1.999700E+02 
8.595312E+02 5.665000E-02 1.441377E-03 7.206887E+02          --- 1.139050E-03 -3.218670E-06 1.999700E+02 
8.610234E+02 5.637000E-02 1.437303E-03 7.186513E+02          --- 1.135830E-03 -2.741830E-06 1.999700E+02 
8.627266E+02 5.614000E-02 1.440783E-03 7.203913E+02          --- 1.138580E-03 -1.072890E-06 1.999700E+02 
8.640938E+02 5.587000E-02 1.440023E-03 7.200117E+02          --- 1.137980E-03 -7.152590E-07 1.999700E+02 
8.656328E+02 5.562000E-02 1.441225E-03 7.206127E+02          --- 1.138930E-03 -2.145780E-06 1.999700E+02 
8.673359E+02 5.536000E-02 1.441225E-03 7.206127E+02          --- 1.138930E-03 -1.072890E-06 1.999700E+02 
8.688750E+02 5.511000E-02 1.438366E-03 7.191828E+02          --- 1.136670E-03 2.384200E-07 1.999700E+02 
8.704141E+02 5.485000E-02 1.438821E-03 7.194106E+02          --- 1.137030E-03 -2.384200E-06 1.999700E+02 
8.718906E+02 5.459000E-02 1.438062E-03 7.190309E+02          --- 1.136430E-03 -2.026570E-06 1.999800E+02 
8.733750E+02 5.434000E-02 1.439871E-03 7.199357E+02          --- 1.137860E-03 -1.668940E-06 1.999800E+02 
8.748594E+02 5.404000E-02 1.440175E-03 7.200876E+02          --- 1.138100E-03 -2.026570E-06 1.999800E+02 
8.766719E+02 5.382000E-02 1.436556E-03 7.182780E+02          --- 1.135240E-03 -3.337870E-06 1.999800E+02 
8.779922E+02 5.356000E-02 1.444996E-03 7.224982E+02          --- 1.141910E-03 -2.741830E-06 1.999800E+02 
8.794766E+02 5.331000E-02 1.445604E-03 7.228019E+02          --- 1.142390E-03 -1.549730E-06 1.999800E+02 
8.810156E+02 5.305000E-02 1.444098E-03 7.220490E+02          --- 1.141200E-03 -1.788150E-06 1.999800E+02 
8.827109E+02 5.254000E-02 1.443794E-03 7.218971E+02          --- 1.140960E-03 -1.549730E-06 1.999800E+02 
8.857344E+02 5.228000E-02 1.446363E-03 7.231815E+02          --- 1.142990E-03 -1.907360E-06 1.999800E+02 
8.872734E+02 5.203000E-02 1.444554E-03 7.222768E+02          --- 1.141560E-03 -2.384200E-06 1.999800E+02 
8.889219E+02 5.177000E-02 1.442440E-03 7.212201E+02          --- 1.139890E-03 -1.311310E-06 1.999800E+02 
8.904062E+02 5.151000E-02 1.442288E-03 7.211442E+02          --- 1.139770E-03 1.192100E-07 1.999800E+02 
8.918828E+02 5.126000E-02 1.443339E-03 7.216694E+02          --- 1.140600E-03 -2.145780E-06 1.999800E+02 
8.934219E+02 5.100000E-02 1.447262E-03 7.236308E+02          --- 1.143700E-03 -2.145780E-06 1.999800E+02 
8.950703E+02 5.070000E-02 1.443491E-03 7.217453E+02          --- 1.140720E-03 -1.430520E-06 1.999800E+02 
8.967266E+02 5.049000E-02 1.447110E-03 7.235548E+02          --- 1.143580E-03 -7.152590E-07 1.999800E+02 
8.979844E+02 5.022000E-02 1.446059E-03 7.230297E+02          --- 1.142750E-03 -1.549730E-06 1.999800E+02 
8.995703E+02 4.997000E-02 1.445300E-03 7.226501E+02          --- 1.142150E-03 -1.311310E-06 1.999800E+02 
9.010000E+02 4.971000E-02 1.448021E-03 7.240104E+02          --- 1.144300E-03 -1.311310E-06 1.999800E+02 
9.027656E+02 4.946000E-02 1.444554E-03 7.222768E+02          --- 1.141560E-03 -1.430520E-06 1.999800E+02 
9.041953E+02 4.920000E-02 1.447565E-03 7.237826E+02          --- 1.143940E-03 -3.933940E-06 1.999800E+02 
9.056719E+02 4.895000E-02 1.445300E-03 7.226501E+02          --- 1.142150E-03 -7.152590E-07 1.999800E+02 
9.072109E+02 4.869000E-02 1.443491E-03 7.217453E+02          --- 1.140720E-03 -1.668940E-06 1.999800E+02 
9.089141E+02 4.843000E-02 1.443642E-03 7.218212E+02          --- 1.140840E-03 -1.668940E-06 1.999800E+02 
9.104531E+02 4.817000E-02 1.444554E-03 7.222768E+02          --- 1.141560E-03 -3.814730E-06 1.999800E+02 
9.118828E+02 4.792000E-02 1.442592E-03 7.212961E+02          --- 1.140010E-03 -2.026570E-06 1.999800E+02 
9.133594E+02 4.766000E-02 1.443794E-03 7.218971E+02          --- 1.140960E-03 -4.053140E-06 1.999800E+02 
9.149531E+02 4.737000E-02 1.445756E-03 7.228778E+02          --- 1.142510E-03 -2.384200E-06 1.999800E+02 
9.166641E+02 4.714000E-02 1.446958E-03 7.234789E+02          --- 1.143460E-03 -7.152590E-07 1.999800E+02 
9.181406E+02 4.688000E-02 1.443642E-03 7.218212E+02          --- 1.140840E-03 -1.668940E-06 1.999800E+02 
9.195703E+02 4.663000E-02 1.446059E-03 7.230297E+02          --- 1.142750E-03 -1.192100E-07 1.999800E+02 
9.210547E+02 4.638000E-02 1.444554E-03 7.222768E+02          --- 1.141560E-03 -7.152590E-07 1.999800E+02 
9.227031E+02 4.612000E-02 1.443491E-03 7.217453E+02          --- 1.140720E-03 -2.145780E-06 1.999800E+02 
9.243516E+02 4.587000E-02 1.444996E-03 7.224982E+02          --- 1.141910E-03 -2.980250E-06 1.999800E+02 
9.256641E+02 4.561000E-02 1.442137E-03 7.210683E+02          --- 1.139650E-03 -2.980250E-06 1.999800E+02 
9.272031E+02 4.535000E-02 1.443491E-03 7.217453E+02          --- 1.140720E-03 -2.980250E-06 1.999800E+02 
9.289609E+02 4.510000E-02 1.440922E-03 7.204609E+02          --- 1.138690E-03 -1.788150E-06 1.999800E+02 
9.304453E+02 4.484000E-02 1.438821E-03 7.194106E+02          --- 1.137030E-03 -1.549730E-06 1.999800E+02 
9.318203E+02 4.458000E-02 1.440631E-03 7.203154E+02          --- 1.138460E-03 -3.576300E-07 1.999800E+02 
9.335234E+02 4.432000E-02 1.441681E-03 7.208405E+02          --- 1.139290E-03 -2.145780E-06 1.999800E+02 
9.350625E+02 4.404000E-02 1.440175E-03 7.200876E+02          --- 1.138100E-03 -2.980250E-06 1.999800E+02 
9.365938E+02 4.381000E-02 1.441681E-03 7.208405E+02          --- 1.139290E-03 -8.344690E-07 1.999800E+02 
9.380859E+02 4.355000E-02 1.441833E-03 7.209164E+02          --- 1.139410E-03 -1.311310E-06 1.999800E+02 
9.395625E+02 4.330000E-02 1.440175E-03 7.200876E+02          --- 1.138100E-03 -1.192100E-06 1.999800E+02 
9.411016E+02 4.304000E-02 1.439416E-03 7.197079E+02          --- 1.137500E-03 -1.668940E-06 1.999800E+02 
9.426953E+02 4.277000E-02 1.439871E-03 7.199357E+02          --- 1.137860E-03 -2.384200E-07 1.999800E+02 
9.443906E+02 4.253000E-02 1.442440E-03 7.212201E+02          --- 1.139890E-03 -1.907360E-06 1.999800E+02 
9.457734E+02 4.226000E-02 1.444996E-03 7.224982E+02          --- 1.141910E-03 -3.337870E-06 1.999800E+02 
9.474141E+02 4.201000E-02 1.445300E-03 7.226501E+02          --- 1.142150E-03 -2.026570E-06 1.999900E+02 
9.490156E+02 4.171000E-02 1.446654E-03 7.233271E+02          --- 1.143220E-03 -3.099460E-06 1.999900E+02 
9.506016E+02 4.150000E-02 1.442440E-03 7.212201E+02          --- 1.139890E-03 -9.536820E-07 1.999900E+02 
9.519766E+02 4.125000E-02 1.442288E-03 7.211442E+02          --- 1.139770E-03 -3.933940E-06 1.999900E+02 
9.534609E+02 4.098000E-02 1.445604E-03 7.228019E+02          --- 1.142390E-03 -2.384200E-06 1.999900E+02 
9.549922E+02 4.071000E-02 1.445148E-03 7.225741E+02          --- 1.142030E-03 -4.768410E-07 1.999900E+02 
9.567500E+02 4.046000E-02 1.445452E-03 7.227260E+02          --- 1.142270E-03 -3.099460E-06 1.999900E+02 
9.580703E+02 4.021000E-02 1.443339E-03 7.216694E+02          --- 1.140600E-03 -1.072890E-06 1.999900E+02 
9.595547E+02 3.996000E-02 1.442440E-03 7.212201E+02          --- 1.139890E-03 -1.549730E-06 1.999900E+02 
9.611562E+02 3.969000E-02 1.441529E-03 7.207646E+02          --- 1.139170E-03 -1.430520E-06 1.999900E+02 
9.626797E+02 3.943000E-02 1.444845E-03 7.224223E+02          --- 1.141790E-03 -1.192100E-07 1.999900E+02 
9.643906E+02 3.919000E-02 1.447110E-03 7.235548E+02          --- 1.143580E-03 -1.668940E-06 1.999900E+02 
9.658125E+02 3.893000E-02 1.444845E-03 7.224223E+02          --- 1.141790E-03 -3.576300E-07 1.999900E+02 
9.673516E+02 3.867000E-02 1.444098E-03 7.220490E+02          --- 1.141200E-03 -1.668940E-06 1.999900E+02 
9.689453E+02 3.837000E-02 1.444402E-03 7.222008E+02          --- 1.141440E-03 -1.430520E-06 1.999900E+02 
9.705391E+02 3.816000E-02 1.440922E-03 7.204609E+02          --- 1.138690E-03 -1.788150E-06 1.999900E+02 
9.720234E+02 3.790000E-02 1.440479E-03 7.202394E+02          --- 1.138340E-03 -2.980250E-06 1.999900E+02 
9.733906E+02 3.764000E-02 1.438517E-03 7.192587E+02          --- 1.136790E-03 -2.622620E-06 1.999900E+02 
9.751016E+02 3.737000E-02 1.438821E-03 7.194106E+02          --- 1.137030E-03 -2.264990E-06 1.999900E+02 
9.767422E+02 3.713000E-02 1.438366E-03 7.191828E+02          --- 1.136670E-03 -1.430520E-06 1.999900E+02 
9.780625E+02 3.688000E-02 1.437758E-03 7.188791E+02          --- 1.136190E-03 -2.384200E-06 1.999900E+02 
9.797109E+02 3.662000E-02 1.440023E-03 7.200117E+02          --- 1.137980E-03 -4.768400E-06 1.999900E+02 
9.810859E+02 3.636000E-02 1.440175E-03 7.200876E+02          --- 1.138100E-03 -2.622620E-06 1.999900E+02 
9.826797E+02 3.609000E-02 1.437012E-03 7.185058E+02          --- 1.135600E-03 -3.814730E-06 1.999900E+02 
9.844297E+02 3.584000E-02 1.441529E-03 7.207646E+02          --- 1.139170E-03 -1.549730E-06 1.999900E+02 
9.858125E+02 3.559000E-02 1.436860E-03 7.184299E+02          --- 1.135480E-03 -1.788150E-06 1.999900E+02 
9.872891E+02 3.533000E-02 1.440175E-03 7.200876E+02          --- 1.138100E-03 -2.741830E-06 1.999900E+02 
9.888359E+02 3.504000E-02 1.439416E-03 7.197079E+02          --- 1.137500E-03 -1.430520E-06 1.999900E+02 
9.906406E+02 3.482000E-02 1.440631E-03 7.203154E+02          --- 1.138460E-03 -1.549730E-06 1.999900E+02 
9.919609E+02 3.457000E-02 1.440023E-03 7.200117E+02          --- 1.137980E-03 -1.311310E-06 1.999900E+02 
9.934453E+02 3.431000E-02 1.439416E-03 7.197079E+02          --- 1.137500E-03 -1.907360E-06 1.999900E+02 
9.949844E+02 3.403000E-02 1.440175E-03 7.200876E+02          --- 1.138100E-03 -2.145780E-06 1.999900E+02 
9.965703E+02 3.380000E-02 1.440631E-03 7.203154E+02          --- 1.138460E-03 -1.907360E-06 1.999900E+02 
9.980625E+02 3.354000E-02 1.441377E-03 7.206887E+02          --- 1.139050E-03 -2.741830E-06 1.999900E+02 
9.995938E+02 3.328000E-02 1.438517E-03 7.192587E+02          --- 1.136790E-03 -1.788150E-06 1.999900E+02 
1.001195E+03 3.302000E-02 1.439568E-03 7.197839E+02          --- 1.137620E-03 -9.536820E-07 1.999900E+02 
1.002672E+03 3.271000E-02 1.440175E-03 7.200876E+02          --- 1.138100E-03 -5.126030E-06 1.999900E+02 
1.004703E+03 3.251000E-02 1.440631E-03 7.203154E+02          --- 1.138460E-03 -3.099460E-06 1.999900E+02 
1.005750E+03 3.226000E-02 1.439112E-03 7.195561E+02          --- 1.137260E-03 -2.145780E-06 1.999900E+02 
1.007391E+03 3.199000E-02 1.437454E-03 7.187272E+02          --- 1.135950E-03 -1.192100E-06 1.999900E+02 
1.009102E+03 3.170000E-02 1.439416E-03 7.197079E+02          --- 1.137500E-03 -3.814730E-06 1.999900E+02 
1.010633E+03 3.148000E-02 1.435189E-03 7.175947E+02          --- 1.134160E-03 -1.311310E-06 1.999900E+02 
